<s>
हैं	ccof
,	rsym
चूँकि	vmod
भारत	k7p
में	lwg__psp
हर	nmod__adj
साल	k7t
८	mod
-	rsym
९	mod
हजार	mod
करोड़	nmod__adj
रुपये	r6
की	lwg__psp
लकड़ी	k1
आयात	pof
होती	ccof
है	lwg__vaux
।	rsym
</s>
<s>
यहाँ	k7p
आए	nmod__k1inv
फूड	pof__cn
ऐंड	pof__cn
फोडर	pof__cn
क्रॉप्स	r6
के	lwg__psp
असिस्टेंट	pof__cn
डायरेक्टर	nmod
डॉ.	pof__cn
एस.	pof__cn
एन.	pof__cn
शुक्ला	k1
ने	lwg__psp
भी	lwg__rp
एग्रो	pof__cn
फोरेस्टरी	ras-k1
से	lwg__psp
जुड़े	nmod__k1inv
किसानों	k4
को	lwg__psp
हर	nmod__adj
मदद	k2
मुहैया	pof
करवाने	r6
की	lwg__psp
बात	k2
कही	main
।	rsym
</s>
<s>
रासायनिक	nmod__adj
उर्वरकों	r6
के	lwg__psp
अंधाधुंध	nmod__adj
इस्तेमाल	k7
पर	lwg__psp
उन्होंने	k1
कहा	main
कि	k2
जैविक	nmod__adj
खाद	k1
भी	lwg__rp
इस्तेमाल	pof
की	ccof
जानी	lwg__vaux
चाहिए	lwg__vaux_cont
।	rsym
</s>
<s>
आयकर	pof__cn
भवन	k7p
में	lwg__psp
शुक्रवार	r6
की	lwg__psp
शाम	k7t
को	lwg__psp
दो	nmod__adj
आतंकियों	k1
के	lwg__psp
दाखिल	pof
होने	k7t
के	lwg__psp
बाद	lwg__psp
शुरू	pof
हुई	nmod__k2inv
मुठभेड़	k1
२५	nmod__adj
घंटे	k7t
तक	lwg__psp
चलने	k7t
के	lwg__psp
बाद	lwg__psp
शनिवार	r6
की	lwg__psp
शाम	k7t
दूसरे	nmod__adj
आतंकी	r6
की	lwg__psp
मौत	vmod
के	lwg__psp
साथ	lwg__psp
समाप्त	pof
हो	main
गई	lwg__vaux
।	rsym
</s>
<s>
हालांकि	main
पहले	k7t
माना	ccof
जा	lwg__vaux
रहा	lwg__vaux_cont
था	lwg__vaux_cont
कि	k2
दूसरा	nmod__adj
आतंकी	k2
भी	lwg__rp
मारा	ccof
गया	lwg__vaux
है	lwg__vaux_cont
,	rsym
लेकिन	ccof
शनिवार	nmod__adj
सुबह	k7t
जब	k7t
जवान	k1
इमारत	k7p
में	lwg__psp
दाखिल	pof
हुए	k7t
तो	k7t
उन	k7
पर	lwg__psp
फायरिंग	k1
शुरू	pof
हो	ccof
गई	lwg__vaux
।	rsym
</s>
<s>
आज	k7t
दूसरे	nmod__adj
दिन	k7t
मुठभेड़	k7t
के	lwg__psp
दौरान	lwg__psp
एसओजी	r6
का	lwg__psp
एक	nmod__adj
जवान	k1
शहीद	pof
हो	ccof
गया	lwg__vaux
,	rsym
जबकि	main
तीन	nmod__adj
अन्य	nmod__adj
जवान	k1
जख्मी	pof
हो	ccof
गए	lwg__vaux
।	rsym
</s>
<s>
मुठभेड़	k7
में	lwg__psp
कुल	nmod__adj
चार	nmod__adj
सुरक्षाकर्मी	k1
शहीद	pof
हुए	ccof
व	main
सात	k1
घायल	pof
हुए	ccof
।	rsym
</s>
<s>
इसके	vmod
अलावा	lwg__psp
आयकर	pof__cn
विभाग	r6
के	lwg__psp
एक	nmod__adj
कर्मचारी	r6
की	lwg__psp
लाश	k1
भी	lwg__rp
बरामद	pof
हुई	main
है	lwg__vaux
।	rsym
</s>
<s>
आतंकियों	r6
का	lwg__psp
संबंध	k1
लश्कर	pof__cn
-	rsym
ए	pof__cn
-	rsym
ताइबा	r6
के	lwg__psp
अल	pof__cn
मंसूरियन	nmod__adj
गुट	k1s
से	lwg__psp
था	main
।	rsym
</s>
<s>
दोनों	nmod__adj
आतंकियों	k7
के	lwg__psp
पास	lwg__psp
से	lwg__psp
दो	nmod__adj
एसॉल्ट	pof__cn
राइफलें	ccof
,	rsym
सात	nmod__adj
मैगज़ीन	ccof
व	k1
अन्य	nmod__adj
विस्फोटक	mod
सामग्री	ccof
मिली	main
है	lwg__vaux
।	rsym
</s>
<s>
शुक्रवार	r6
की	lwg__psp
रात	k7t
को	lwg__psp
जब	k7t
एक	nmod__adj
आतंकी	k2
के	lwg__psp
मारे	k7t
जाने	lwg__vaux
के	lwg__psp
बाद	lwg__psp
दूसरा	nmod__adj
आतंकी	k1
भी	lwg__rp
कुछ	nmod__adj
देर	k7t
फायरिंग	pof
करने	k7t
के	lwg__psp
बाद	lwg__psp
इमारत	r6
के	lwg__psp
एक	nmod__adj
कमरे	k7p
में	lwg__psp
छिपकर	vmod
बैठ	nmod__relc
गया	lwg__vaux
तो	k7t
सुरक्षा	pof__cn
-	rsym
बलों	ccof
व	k1
अन्य	nmod__adj
सभी	nmod__adj
एजेंसियों	ccof
ने	lwg__psp
मान	main
लिया	lwg__vaux
कि	k2
वह	k2
भी	lwg__rp
मारा	ccof
गया	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
शनिवार	r6
की	lwg__psp
सुबह	nmod
९.००	nmod__adj
बजे	k7t
सुरक्षा	pof__cn
-	rsym
बलों	k1
ने	lwg__psp
इमारत	k7p
में	lwg__psp
तलाशी	k2
शुरू	pof
की	main
।	rsym
</s>
<s>
जम्मू	pof__cn
-	rsym
कश्मीर	nmod__adj
पुलिस	r6
के	lwg__psp
एसओजी	nmod__adj
दस्ते	r6
के	lwg__psp
जवान	k1
जैसे	adv
ही	lwg__rp
इमारत	k7p
में	lwg__psp
दाखिल	pof
हुए	vmod
,	rsym
दूसरे	nmod__adj
आतंकी	k1
ने	lwg__psp
फायरिंग	k2
शुरू	pof
कर	main
दी	lwg__vaux
।	rsym
</s>
<s>
आतंकी	k1
ने	lwg__psp
जवानों	k7p
पर	lwg__psp
पहले	k7t
ग्रेनेड	k2
भी	lwg__rp
फेंका	main
।	rsym
</s>
<s>
इस	nmod__adj
अप्रत्याशित	nmod__adj
हमले	k7
में	lwg__psp
एसओजी	r6
का	lwg__psp
एक	nmod__adj
जवान	nmod
मोहम्मद	pof__cn
अशरफ	pof__cn
खान	k1
मौके	k7p
पर	lwg__psp
ही	lwg__rp
शहीद	pof
हो	main
गया	lwg__vaux
।	rsym
</s>
<s>
इसके	k7t
बाद	lwg__psp
आतंकी	k1
तभी	k7t
फायर	pof
करता	main
था	lwg__vaux
,	rsym
जब	k7t
सुरक्षाकर्मी	k1
इमारत	r6
के	lwg__psp
उस	nmod__adj
हिस्से	k7p
में	lwg__psp
दाखिल	pof
होने	r6-k2
का	lwg__psp
प्रयास	pof
करते	nmod__relc
,	rsym
जहाँ	k7p
वह	k1
पोजीशन	pof
लिए	nmod__relc
हुए	lwg__vaux
था	lwg__vaux_cont
।	rsym
</s>
<s>
शाम	k7t
४.३०	nmod__adj
बजे	k7t
के	lwg__psp
करीब	lwg__psp
एसओजी	r6
के	lwg__psp
सुरक्षा	pof__cn
-	rsym
बलों	k1
ने	lwg__psp
आतंकी	k1
जिस	nmod__adj
कमरे	k7p
में	lwg__psp
छिपा	nmod__relc
था	lwg__vaux
,	rsym
उसमें	k7p
पहले	k7t
हथगोले	k2
फेंके	ccof
और	main
बाद	k7t
में	lwg__psp
फायरिंग	pof
की	ccof
।	rsym
</s>
<s>
कमरे	k7p
में	lwg__psp
हथगोला	k2
फटने	k7t
के	lwg__psp
बाद	lwg__psp
आतंकी	k1
फायरिंग	pof
करता	vmod
हुआ	lwg__vaux
बाहर	k2p
निकला	main
।	rsym
</s>
<s>
बाहर	k7p
जवान	k1
पोजीशन	pof
लिए	vmod
तैयार	k1s
खड़े	main
थे	lwg__vaux
।	rsym
</s>
<s>
उन्होंने	k1
इस	nmod__adj
आतंकी	k2
को	lwg__psp
ढेर	pof
कर	main
दिया	lwg__vaux
।	rsym
</s>
<s>
डोडा	k7p
में	lwg__psp
हुई	nmod__k1inv
मुठभेड़	k7
में	lwg__psp
भी	lwg__rp
सेना	r6
का	lwg__psp
एक	nmod__adj
जवान	k1
शहीद	pof
हुआ	main
है	lwg__vaux
।	rsym
</s>
<s>
श्रीलंका	r6
के	lwg__psp
सरकारी	nmod__adj
रेडियो	k1
ने	lwg__psp
शनिवार	k7t
को	lwg__psp
दावा	pof
किया	main
कि	k2
२६	pof__cn
दिसंबर	k7t
को	lwg__psp
आई	nmod__k1inv
सुनामी	nmod__adj
लहरें	k1
लिबरेशन	pof__cn
टाइगर्स	pof__cn
ऑफ	pof__cn
तमिल	pof__cn
ईल्म	nmod
(	rsym
लिट्टे	rs
)	rsym
प्रमुख	nmod
वी	pof__cn
प्रभाकरन	k2
को	lwg__psp
भी	lwg__rp
अपने	ras-k1
साथ	lwg__psp
बहा	ccof
ले	lwg__vaux
गई	lwg__vaux_cont
।	rsym
</s>
<s>
इस	nmod__adj
खबर	rh
से	lwg__psp
समुद्री	nmod__adj
कहर	nmod
से	lwg__psp
बुरी	nmod__adj
तरह	jjmod
तबाह	nmod
इस	nmod__adj
प्रायद्वीप	k7p
में	lwg__psp
सरकार	ccof
और	k7
विद्रोहियों	ccof
के	lwg__psp
बीच	lwg__psp
नया	nmod__adj
तनाव	k1
पैदा	pof
हो	main
गया	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
विद्रोहियों	k1
ने	lwg__psp
सरकार	r6
के	lwg__psp
दावे	k2
को	lwg__psp
खारिज	pof
करते	vmod
हुए	lwg__vaux
प्रभाकरन	k2
को	lwg__psp
महफूज़	k2s
बताया	main
है	lwg__vaux
।	rsym
</s>
<s>
लेकिन	main
,	rsym
इस	nmod__adj
कहर	k7t
के	lwg__psp
बाद	lwg__psp
से	lwg__psp
प्रभाकरन	k2
को	lwg__psp
लेकर	vmod
रहस्य	k1
बरकरार	k1s
है	ccof
।	rsym
</s>
<s>
दरअसल	sent-adv
प्रभाकरन	k2
को	lwg__psp
लेकर	vmod
२८	pof__cn
दिसंबर	k7t
से	lwg__psp
अटकलें	k1
हैं	main
।	rsym
</s>
<s>
'	rsym
एशियन	pof__cn
ट्रिब्यून	jjmod
'	rsym
नामक	nmod
अखबार	k1
ने	lwg__psp
सुनामी	r6
के	lwg__psp
कहर	r6
के	lwg__psp
दो	nmod__adj
दिन	k7t
बाद	lwg__psp
ही	lwg__rp
प्रभाकरन	k1
के	lwg__psp
लापता	pof
होने	r6-k2
का	lwg__psp
दावा	pof
किया	main
था	lwg__vaux
।	rsym
</s>
<s>
शनिवार	k7t
को	lwg__psp
श्रीलंका	r6
के	lwg__psp
सरकारी	nmod__adj
रेडियो	k1
ने	lwg__psp
खबर	k2
दी	main
कि	rs
पिछले	nmod__adj
हफ्ते	k7t
सुनामी	pof__cn
लहरों	r6
के	lwg__psp
तांडव	k7
में	lwg__psp
तमिल	pof__cn
टाइगर	nmod__adj
प्रमुख	nmod__adj
वेलुपिल्लई	pof__cn
प्रभाकरन	ccof
और	k1
उसके	r6
खुफिया	nmod__adj
प्रमुख	nmod
पोट्टू	pof__cn
अम्मान	ccof
मारे	ccof
गए	lwg__vaux
या	ccof
लापता	k1s
हैं	ccof
।	rsym
</s>
<s>
हालांकि	main
विद्रोहियों	k1
ने	lwg__psp
तुरंत	adv
इस	nmod__adj
रिपोर्ट	k2
को	lwg__psp
खारिज	pof
कर	ccof
दिया	lwg__vaux
।	rsym
</s>
<s>
अखबार	r6
की	lwg__psp
रिपोर्ट	k7t
के	lwg__psp
बाद	lwg__psp
विद्रोहियों	rd
की	lwg__psp
ओर	lwg__psp
से	lwg__psp
प्रभाकरन	r6
के	lwg__psp
नाम	k2
से	lwg__psp
श्रीलंका	r6
के	lwg__psp
सुनामी	mod
प्रभावित	nmod__adj
इलाकों	k7p
में	lwg__psp
अंतर्राष्ट्रीय	nmod__adj
मदद	r6-k2
की	lwg__psp
अपील	pof
की	main
गई	lwg__vaux
थी	lwg__vaux_cont
।	rsym
</s>
<s>
लेकिन	main
,	rsym
आमतौर	k7
पर	lwg__psp
विद्रोहियों	r6
के	lwg__psp
रेडियो	k3
से	lwg__psp
अपने	r6
संदेश	k2
जारी	pof
करने	r6
वाले	lwg__psp
प्रभाकरन	r6
की	lwg__psp
आवाज	k2
तमिल	nmod__adj
विद्रोहियों	r6
के	lwg__psp
इलाकों	k7p
में	lwg__psp
अब	k7t
तक	lwg__psp
सुनाई	ccof
नहीं	lwg__neg
दी	lwg__vaux
।	rsym
</s>
<s>
एशियन	pof__cn
ट्रिब्यून	k7a
के	lwg__psp
मुताबिक	lwg__psp
वह	k1
सुनामी	pof__cn
आपदा	k7a
के	lwg__psp
मद्देनजर	lwg__psp
३०	pof__cn
दिसंबर	k7t
को	lwg__psp
जाफना	k7p
में	lwg__psp
बुलाई	nmod__k1inv
गई	lwg__vaux
लिट्टे	nmod__adj
हाईकमान	r6
की	lwg__psp
बैठक	k7
में	lwg__psp
भी	lwg__rp
मौजूद	k1s
नहीं	lwg__neg
था	main
।	rsym
</s>
<s>
NULL	k1
गौरतलब	k1s
है	main
कि	rs
सुनामी	r6
के	lwg__psp
कहर	rh
से	lwg__psp
श्रीलंका	r6
का	lwg__psp
७०	nmod__adj
फीसदी	nmod__adj
तटीय	nmod__adj
इलाका	k1
प्रभावित	pof
हुआ	ccof
है	lwg__vaux
।	rsym
</s>
<s>
इसमें	k7
उत्तर	r6
की	lwg__psp
तरफ	lwg__psp
का	lwg__psp
वह	nmod__adj
इलाका	k1
भी	lwg__rp
है	main
,	rsym
जहाँ	k7p
लिट्टे	r6
का	lwg__psp
कब्जा	k1
है	nmod__relc
।	rsym
</s>
<s>
इसी	nmod__adj
इलाके	r6
के	lwg__psp
मुलातिवियू	k7
में	lwg__psp
प्रभाकरन	r6
का	lwg__psp
ठिकाना	k1
है	main
।	rsym
</s>
<s>
बयान	k7
में	lwg__psp
कहा	main
गया	lwg__vaux
है	lwg__vaux_cont
कि	k2
'	rsym
यह	nmod__adj
समय	k1
अफवाहें	k2
फैलाने	ccof
या	r6
गलत	nmod__adj
मंशा	adv
से	lwg__psp
प्रचार	pof
करने	ccof
का	lwg__psp
नहीं	lwg__neg
है	ccof
</s>
<s>
बयान	k7
में	lwg__psp
कहा	main
गया	lwg__vaux
है	lwg__vaux_cont
कि	k2
लिट्टे	ccof
और	k1
तमिल	nmod__adj
जनता	ccof
श्रीलंका	pof__cn
ब्रॉडकास्टिंग	pof__cn
कॉरपोरेशन	r6
की	lwg__psp
इस	fragof
शरारत	k2
भरी	nmod__k1inv
रिपोर्ट	r6-k2
का	lwg__psp
विरोध	pof
करेंगे	ccof
।	rsym
</s>
<s>
पूरा	nmod__adj
देश	k4
इस	nmod__adj
समय	k7t
दैवी	nmod__adj
आपदा	k2
से	lwg__psp
जूझ	ccof
रहा	lwg__vaux
है	lwg__vaux_cont
और	main
दुख	r6
की	lwg__psp
बात	k1
है	ccof
कि	rs
सरकार	r6
का	lwg__psp
जिम्मेदार	nmod__adj
मीडिया	k1
ही	lwg__rp
अफवाह	k2
फैलाकर	vmod
लोगों	k4
को	lwg__psp
गुमराह	pof
करने	k7
में	lwg__psp
लगा	ccof
है	lwg__vaux
।	rsym
</s>
<s>
रेडियो	pof__cn
रिपोर्ट	k7
में	lwg__psp
वाइस	pof__cn
एडमिरल	pof__cn
दया	pof__cn
संदागिरी	k5
के	lwg__psp
हवाले	lwg__psp
से	lwg__psp
कहा	main
गया	lwg__vaux
है	lwg__vaux_cont
कि	k2
सुनामी	k5
से	lwg__psp
मची	nmod
तबाही	k7
में	lwg__psp
प्रभाकरन	ccof
और	k2
अम्मान	ccof
या	ccof
तो	lwg__rp
मारे	ccof
गए	lwg__vaux
या	ccof
वे	k1
लापता	k1s
हैं	ccof
।	rsym
</s>
<s>
असम	pof__cn
विधानसभा	nmod__adj
चुनाव	k7
में	lwg__psp
एक	nmod__adj
साल	r6
का	lwg__psp
समय	k7t
शेष	pof
रह	main
गया	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
लेकिन	main
मुख्य	nmod__adj
विपक्षी	mod
पार्टी	nmod
असम	pof__cn
गण	pof__cn
परिषद	k7
(	rsym
अगप	rs
)	rsym
में	fragof
आपसी	nmod__adj
खींच	pof__cn
-	rsym
तान	k1
जोरों	k7
पर	lwg__psp
है	ccof
।	rsym
</s>
<s>
सोमवार	k7t
से	lwg__psp
पार्टी	r6
के	lwg__psp
संचालन	pof__cn
समिति	r6
की	lwg__psp
बैठक	k1
शुरू	pof
हो	main
रही	lwg__vaux
है	lwg__vaux_cont
,	rsym
जिसमें	k7
नेतृत्व	r6
का	lwg__psp
मुद्दा	k2
छाए	r6
रहने	lwg__vaux
की	lwg__psp
संभावना	k1
है	nmod__relc
।	rsym
</s>
<s>
पार्टी	r6
के	lwg__psp
दो	nmod__adj
वरिष्ठ	nmod__adj
नेताओं	nmod
पूर्व	nmod__adj
मुख्यमंत्री	nmod__adj
प्रफुल्ल	pof__cn
कुमार	pof__cn
महंत	ccof
तथा	r6
पूर्व	nmod__adj
गृह	pof__cn
मंत्री	nmod__adj
भृगुकुमार	pof__cn
फूकन	ccof
का	lwg__psp
साथ	vmod
आना	k2
पार्टी	pof__cn
अध्यक्ष	nmod__adj
बृंदाबन	pof__cn
गोस्वामी	ccof
और	rt
उनके	nmod
समर्थकों	ccof
के	lwg__psp
लिए	lwg__psp
अच्छा	nmod__adj
संकेत	k2s
नहीं	lwg__neg
माना	main
जा	lwg__vaux
रहा	lwg__vaux_cont
है	lwg__vaux_cont
।	rsym
</s>
<s>
गोस्वामी	nmod__adj
कैंप	k1
ने	lwg__psp
महंत	k4a
को	lwg__psp
दरकिनार	pof
कर	main
दिया	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
उनके	r6
समर्थकों	k1
ने	lwg__psp
दूसरी	nmod__adj
महिला	k4
से	lwg__psp
संबंध	pof
रखने	r6
के	lwg__psp
आरोप	k7
में	lwg__psp
उन्हें	k1
इस्तीफा	k2
देने	rt
के	lwg__psp
लिए	lwg__psp
मजबूर	pof
कर	main
दिया	lwg__vaux
था	lwg__vaux_cont
।	rsym
</s>
<s>
पार्टी	r6
के	lwg__psp
संस्थापक	nmod
महंत	k1
अब	k7t
इस	nmod__adj
झटके	k2
से	lwg__psp
उबर	ccof
चुके	lwg__vaux
हैं	lwg__vaux_cont
और	main
उन्होंने	k1
पार्टी	pof__cn
नेतृत्व	k7
पर	lwg__psp
हमला	k2
तेज	pof
कर	ccof
दिया	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
पार्टी	r6
की	lwg__psp
गतिविधियों	k7
में	lwg__psp
फिर	adv
दिलचस्पी	k2
ले	nmod__k1inv
रहे	lwg__vaux
महंत	k4a
को	lwg__psp
दोस्त	k5
से	lwg__psp
दुश्मन	pof
बन	nmod__k1inv
चुके	lwg__vaux
फूकन	k2
से	lwg__psp
भी	lwg__rp
हाथ	pof
मिलाने	vmod
से	lwg__psp
गुरेज	k1
नहीं	lwg__neg
है	main
।	rsym
</s>
<s>
फूकन	k1
भी	lwg__rp
पार्टी	k7
में	lwg__psp
अपनी	r6
उपेक्षा	adv
से	lwg__psp
आहत	k1s
हैं	main
।	rsym
</s>
<s>
फूकन	r6
के	lwg__psp
खारगुली	pof__cn
हिल	jjmod
स्थित	nmod
आवास	k7p
पर	lwg__psp
हुई	nmod__k1inv
बैठक	k7a
के	lwg__psp
मद्देनज़र	lwg__psp
अगप	r6
की	lwg__psp
किस्मत	k2
बदलने	r6-k2
की	lwg__psp
उम्मीद	pof
जताई	main
जा	lwg__vaux
रही	lwg__vaux_cont
है	lwg__vaux_cont
।	rsym
</s>
<s>
गोस्वामी	k1
पहले	k7t
कह	main
चुके	lwg__vaux
हैं	lwg__vaux_cont
कि	k2
पार्टी	k7
में	lwg__psp
किसी	mod
भी	lwg__rp
कीमत	k7
पर	lwg__psp
अनुशासन	k2
बनाए	ccof
रखा	lwg__vaux
जाएगा	lwg__vaux_cont
।	rsym
</s>
<s>
लेकिन	main
उन्होंने	k1
महंत	ccof
और	r6
फूकन	ccof
के	lwg__psp
कमजोर	nmod__adj
नेतृत्व	r6
के	lwg__psp
आरोप	k7
पर	lwg__psp
टिथी	pof
करने	k2
से	lwg__psp
इन्कार	pof
कर	ccof
दिया	lwg__vaux
।	rsym
</s>
<s>
दोनों	nmod__adj
नेताओं	k1
ने	lwg__psp
गोस्वामी	k7
पर	lwg__psp
आरोप	k2
लगाया	main
है	lwg__vaux
कि	rs
उनके	r6
कमजोर	nmod__adj
नेतृत्व	rh
के	lwg__psp
कारण	lwg__psp
पार्टी	k1
जनता	k7
में	lwg__psp
लोकप्रिय	pof
नहीं	lwg__neg
हो	ccof
सकी	lwg__vaux
।	rsym
</s>
<s>
अगप	nmod__adj
अध्यक्ष	k1
ने	lwg__psp
कहा	main
कि	k2
यदि	vmod
किसी	mod
सदस्य	k1
को	lwg__psp
कोई	mod
बात	k2
कहनी	ccof
है	lwg__vaux
तो	ccof
वह	k1
मीडिया	k7
में	lwg__psp
नहीं	vmod
NULL	ccof
,	rsym
बल्कि	ccof
पार्टी	r6
के	lwg__psp
मंच	k7
पर	lwg__psp
अपनी	r6
बात	k2
रखे	ccof
।	rsym
</s>
<s>
गोस्वामी	k1
ने	lwg__psp
कहा	main
कि	k2
उन्हें	k2
लोकतांत्रिक	nmod__adj
तरीके	k3
से	lwg__psp
चुना	ccof
गया	lwg__vaux
है	lwg__vaux_cont
और	ccof
उन्होंने	k1
पार्टी	r6
के	lwg__psp
नियमों	r6-k2
का	lwg__psp
सख्ती	adv
से	lwg__psp
पालन	pof
किया	ccof
है	lwg__vaux
।	rsym
</s>
<s>
यह	k2
असम	r6
की	lwg__psp
जनता	k1
को	lwg__psp
फैसला	pof
करना	main
है	lwg__vaux
कि	rs
कौन	mod__wq
सी	lwg__rp
पार्टी	k1
अगली	nmod__adj
सरकार	k2
बनाएगी	ccof
।	rsym
</s>
<s>
विदेश	pof__cn
मंत्री	nmod__adj
नटवर	pof__cn
सिंह	k1
शुक्रवार	k7t
को	lwg__psp
श्रीलंका	r6
की	lwg__psp
तीन	nmod__adj
-	rsym
दिवसीय	nmod__adj
यात्रा	k7
पर	lwg__psp
रवाना	pof
होने	main
वाले	lwg__vaux
हैं	lwg__vaux_cont
।	rsym
</s>
<s>
नटवर	pof__cn
सिंह	r6
का	lwg__psp
यह	nmod__adj
दौरा	k2
दोनों	nmod__adj
देशों	k7
के	lwg__psp
बीच	lwg__psp
आर्थिक	ccof
एवं	nmod
राजनीतिक	ccof
सहयोग	r6
की	lwg__psp
दृष्टि	adv
से	lwg__psp
काफी	nmod__adj
महत्वपूर्ण	k2s
माना	main
जा	lwg__vaux
रहा	lwg__vaux_cont
है	lwg__vaux_cont
।	rsym
</s>
<s>
NULL	k1
गौरतलब	k1s
है	main
कि	rs
श्रीलंका	r6
की	lwg__psp
सुनामी	pof__cn
पुनर्निर्माण	pof__cn
परियोजना	k7
में	lwg__psp
भारत	k1
श्रीलंका	k4
को	lwg__psp
महत्वपूर्ण	nmod__adj
रूप	adv
से	lwg__psp
मदद	k2
प्रदान	pof
कर	ccof
रहा	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
दौरे	k7t
के	lwg__psp
दौरान	lwg__psp
नटवर	pof__cn
सिंह	k1
भारत	pof__cn
-	rsym
श्रीलंका	pof__cn
संयुक्त	pof__cn
आयोग	r6
की	lwg__psp
बैठक	r6-k2
की	lwg__psp
श्रीलंका	r6
के	lwg__psp
विदेश	pof__cn
मंत्री	nmod
लक्ष्मण	pof__cn
कादिर	pof__cn
गमर	ras-k1
के	lwg__psp
साथ	lwg__psp
मिलकर	vmod
अध्यक्षता	pof
करेंगे	main
।	rsym
</s>
<s>
भारतीय	pof__cn
विदेश	pof__cn
मंत्रालय	jjmod
द्वारा	lwg__psp
जारी	nmod
बयान	k7
में	lwg__psp
कहा	main
गया	lwg__vaux
है	lwg__vaux_cont
कि	k2
सिंह	k1
श्रीलंका	r6
की	lwg__psp
राष्ट्रपति	ccof
,	rsym
प्रधानमंत्री	ccof
तथा	ras-k1
अन्य	nmod__adj
वरिष्ठ	mod
नेताओं	ccof
के	lwg__psp
साथ	lwg__psp
विभिन्न	nmod__adj
मुद्दों	k7
पर	lwg__psp
बात	pof__cn
-	rsym
चीत	pof
भी	lwg__rp
करेंगे	ccof
।	rsym
</s>
<s>
NULL	k1
गौरतलब	k1s
है	main
कि	rs
2003	k7t
में	lwg__psp
भारत	pof__cn
-	rsym
श्रीलंका	pof__cn
संयुक्त	pof__cn
आयोग	r6
की	lwg__psp
बैठक	k7t
के	lwg__psp
बाद	lwg__psp
से	lwg__psp
ही	lwg__rp
दोनों	nmod__adj
देशों	k7
के	lwg__psp
बीच	lwg__psp
नए	nmod__adj
सहयोग	r6
के	lwg__psp
दौर	r6-k1
की	lwg__psp
शुरुआत	pof
हुई	ccof
है	lwg__vaux
।	rsym
</s>
<s>
भारतीय	pof__cn
विदेश	pof__cn
मंत्रालय	k7a
के	lwg__psp
अनुसार	lwg__psp
दोनों	nmod__adj
देशों	k7
के	lwg__psp
बीच	lwg__psp
व्यापार	ccof
एवं	k7
निवेश	ccof
में	lwg__psp
वृद्घि	pof
हुई	ccof
है	lwg__vaux
,	rsym
NULL	main
वहीं	sent-adv
सुरक्षा	r6
के	lwg__psp
क्षेत्र	k7
में	lwg__psp
भी	lwg__rp
सहयोग	k1
बढ़ा	ccof
है	lwg__vaux
।	rsym
</s>
<s>
सिंह	r6
का	lwg__psp
श्रीलंका	nmod__adj
दौरा	k1
ऐसे	nmod__adj
समय	k7t
में	lwg__psp
हो	main
रहा	lwg__vaux
है	lwg__vaux_cont
जब	k7t
सुनामी	pof__cn
पुनर्निर्माण	pof__cn
योजना	k7
में	lwg__psp
श्रीलंका	k1
को	lwg__psp
भारी	nmod__adj
अंतर्राष्ट्रीय	nmod__adj
ऋण	r6-k2
का	lwg__psp
भी	lwg__rp
सामना	pof
करना	nmod__relc
पड़	lwg__vaux
रहा	lwg__vaux_cont
है	lwg__vaux_cont
।	rsym
</s>
<s>
श्रीलंका	pof__cn
सरकार	k1
यह	k2
चाहती	main
है	lwg__vaux
कि	rs
अरबों	nmod__adj
रुपये	r6
की	lwg__psp
इस	nmod__adj
पुनर्निर्माण	pof__cn
योजना	k7
में	lwg__psp
तमिल	pof__cn
टाईगर	k1
भी	lwg__rp
सहयोग	pof
करे	ccof
,	rsym
लेकिन	ccof
श्रीलंका	r6
के	lwg__psp
कई	nmod__adj
प्रमुख	nmod__adj
राजनीतिक	mod
दल	k1
सरकार	r6
की	lwg__psp
इस	nmod__adj
योजना	r6-k2
का	lwg__psp
भारी	nmod__adj
विरोध	pof
कर	ccof
रहे	lwg__vaux
हैं	lwg__vaux_cont
।	rsym
</s>
<s>
सत्तारूढ़	nmod__adj
गठबंधन	jjmod
में	lwg__psp
शामिल	nmod
जनता	pof__cn
विमुक्ति	pof__cn
पेरामुना	k1
ने	lwg__psp
धमकी	pof
दी	main
है	lwg__vaux
कि	k2
अगर	vmod
इस	nmod__adj
योजना	k7
में	lwg__psp
तमिल	pof__cn
टाईगर	k2
को	lwg__psp
शामिल	pof
किया	ccof
गया	lwg__vaux
तो	ccof
वह	k1
सरकार	k5
से	lwg__psp
अलग	pof
हो	ccof
जाएगी	lwg__vaux
।	rsym
</s>
<s>
भारत	k1
श्रीलंका	r6
की	lwg__psp
क्षेत्रीय	nmod__adj
अखंडता	k4
को	lwg__psp
महत्व	pof
देने	ras-k1
के	lwg__psp
साथ	lwg__psp
-	rsym
साथ	pof__redup
श्रीलंका	r6
के	lwg__psp
जातीय	nmod__adj
विवाद	k7
में	lwg__psp
भी	lwg__rp
मध्यस्थता	pof
करने	r6
का	lwg__psp
प्रस्ताव	k2
रख	main
चुका	lwg__vaux
है	lwg__vaux_cont
।	rsym
