जांच	r6
की	lwg__psp
पर्याप्त	nmod__adj
एजेंसी	k1
नहीं	lwg__neg
होती	main
।	rsym

अब	k7t
जनता	k7
में	lwg__psp
यह	k2
महसूस	pof
किया	main
जाने	lwg__vaux
लगा	lwg__vaux_cont
है	lwg__vaux_cont
कि	rs
न्यायाधीशों	r6
के	lwg__psp
मामले	k7
में	lwg__psp
भी	lwg__rp
जांच	ccof
व	r6
दंड	ccof
का	lwg__psp
प्रावधान	k1
होना	ccof
चाहिए	lwg__vaux
।	rsym

जब	k7t
उनसे	k4
पूछा	main
गया	lwg__vaux
कि	k2
लोकपाल	r6
के	lwg__psp
दायरे	k7
में	lwg__psp
न्यायपालिका	k2
को	lwg__psp
लाने	r6
के	lwg__psp
मुद्दे	k7
पर	lwg__psp
क्या	adv
भारत	r6
के	lwg__psp
प्रधान	pof__cn
न्यायाधीश	k2
से	lwg__psp
राय	pof
ली	ccof
जाएगी	lwg__vaux
?	rsym

उन्होंने	k1
कहा	main
कि	k2
मंत्रियों	r6
की	lwg__psp
समिति	k1
न्यायाधीश	r6
की	lwg__psp
राय	k2
नहीं	lwg__neg
लेगी	ccof
और	ccof
स्वतंत्र	nmod__adj
रूप	adv
से	lwg__psp
अपने	r6
सुझाव	k1
देगी	ccof
।	rsym

भारद्वाज	k1
ने	lwg__psp
यह	k2
घोषणा	pof
की	main
कि	rs
मंत्रियों	r6
की	lwg__psp
इस	nmod__adj
समिति	r6
की	lwg__psp
अध्यक्षता	nmod
रक्षा	pof__cn
मंत्री	nmod__adj
प्रणव	pof__cn
मुखर्जी	k1
करेंगे	ccof
।	rsym

इसमें	k7
स्वयं	nmod
उनके	ccof
और	vmod
विज्ञान	pof__cn
व	pof__cn
प्रौद्योगिकी	pof__cn
मंत्री	nmod__adj
कपिल	pof__cn
सिब्बल	ccof
के	lwg__psp
अलावा	lwg__psp
चार	nmod
से	lwg__psp
पांच	nmod__adj
मंत्री	k1
रहेंगे	main
।	rsym

NULL	k1
उल्लेखनीय	k1s
है	main
कि	rs
एनडीए	nmod__adj
सरकार	k1
ने	lwg__psp
लोकपाल	r6
की	lwg__psp
दिशा	k7
में	lwg__psp
काफी	nmod__adj
प्रयास	pof
किए	ccof
और	ccof
तत्कालीन	nmod__adj
प्रधानमंत्री	nmod__adj
अटल	pof__cn
बिहारी	pof__cn
वाजपेयी	ccof
व	k1
उनके	r6
कई	nmod__adj
वरिष्ठ	nmod__adj
साथियों	ccof
ने	lwg__psp
प्रधानमंत्री	k2
को	lwg__psp
भी	lwg__rp
लोकपाल	r6
के	lwg__psp
दायरे	k7
में	lwg__psp
रखने	r6-k2
का	lwg__psp
प्रयास	pof
किया	ccof
था	lwg__vaux
।	rsym

भारद्वाज	k7a
के	lwg__psp
मुताबिक	lwg__psp
'	rsym
प्रणव	pof__cn
मुखर्जी	r6
की	lwg__psp
कमेटी	k1
ने	lwg__psp
उस	nmod__adj
समय	k7t
भी	lwg__rp
प्रधानमंत्री	k2p
को	lwg__psp
लोकपाल	r6
के	lwg__psp
दायरे	k7
से	lwg__psp
बाहर	lwg__psp
रखने	r6-k2
का	lwg__psp
सुझाव	pof
दिया	main
था	lwg__vaux
।	rsym

डॉ.	pof__cn
मनमोहन	pof__cn
सिंह	k1
ने	lwg__psp
तो	lwg__rp
प्रधानमंत्री	k2
को	lwg__psp
लोकपाल	r6
के	lwg__psp
दायरे	k7
में	lwg__psp
लाने	r6-k2
का	lwg__psp
कई	nmod__adj
बार	k7t
समर्थन	pof
किया	main
है	lwg__vaux
।	rsym

लेकिन	main
हम	nmod__adj
लोगों	k1
का	lwg__psp
मानना	k1
है	ccof
कि	k2
राष्ट्रपति	ccof
,	rsym
प्रधानमंत्री	ccof
और	k1
मुख्य	pof__cn
न्यायाधीश	ccof
को	lwg__psp
कम	nmod__adj
से	lwg__rp
कम	adv
इससे	k5
बाहर	pof
होना	ccof
चाहिए	lwg__vaux
।	rsym

प्रधानमंत्री	k1
को	lwg__psp
केवल	lwg__rp
संसद	rd
के	lwg__psp
प्रति	lwg__psp
ही	lwg__rp
उत्तरदायी	pof
होना	ccof
चाहिए	lwg__vaux
और	main
राष्ट्रपति	k7
पर	lwg__psp
तो	lwg__rp
कोई	mod
बहस	pof
भी	lwg__rp
नहीं	lwg__neg
होनी	ccof
चाहिए	lwg__vaux

भारद्वाज	k1
का	lwg__psp
मानना	k1
है	main
कि	k2
जजों	k7
के	lwg__psp
बारे	lwg__psp
में	lwg__psp
न्यायपालिका	k1
किसी	mod
जल्दी	k7
में	lwg__psp
नहीं	lwg__neg
दिखती	ccof
।	rsym

इसलिए	rh
सरकार	k1
ने	lwg__psp
तय	pof
किया	main
है	lwg__vaux
कि	k2
इस	k7
बारे	lwg__psp
में	lwg__psp
सभी	rt
के	lwg__psp
लिए	lwg__psp
समान	nmod__adj
कानून	k2
लाया	ccof
जाए	lwg__vaux
।	rsym

जिसमें	k7
लोगों	k1
को	lwg__psp
यह	k2
जानने	r6
का	lwg__psp
हक	k1
भी	lwg__rp
मिले	main
कि	rs
किसी	mod
प्रकरण	r6
की	lwg__psp
स्थिति	k1
क्या	adv
चल	ccof
रही	lwg__vaux
है	lwg__vaux_cont
?	rsym

लोकपाल	k3
के	lwg__psp
जरिए	lwg__psp
ही	lwg__rp
भ्रष्ट	nmod__adj
जजों	r6
के	lwg__psp
महाभियोग	r6
की	lwg__psp
प्रक्रिया	k2
को	lwg__psp
भी	lwg__rp
तय	pof
किया	main
जाएगा	lwg__vaux
।	rsym

हालांकि	main
प्रशासनिक	nmod__adj
पदों	k7
पर	lwg__psp
भ्रष्टाचार	k7
पर	lwg__psp
निगाह	pof
रखने	rt
के	lwg__psp
लिए	lwg__psp
मुख्य	pof__cn
सतर्कता	pof__cn
आयोग	r6
(	rsym
सीवीसी	rs
)	rsym
का	fragof
पद	k2
हाल	k7t
ही	lwg__rp
में	lwg__psp
सृजित	pof
किया	ccof
गया	lwg__vaux
था	lwg__vaux_cont
।	rsym

भारद्वाज	k1
का	lwg__psp
मानना	k1
है	main
कि	k2
सीवीसी	k1
सीबीआई	r6
के	lwg__psp
निदेशक	ccof
और	r6
प्रवर्तन	pof__cn
निदेशालय	r6
के	lwg__psp
निदेशकों	ccof
की	lwg__psp
नियुक्ति	r6-k2
का	lwg__psp
अनुमोदन	pof
करने	r6
का	lwg__psp
अधिकार	k2
रखता	ccof
है	lwg__vaux
,	rsym
लेकिन	ccof
उसके	k7
पास	lwg__psp
उतने	nmod__adj
कानूनी	nmod__adj
अधिकार	k1
नहीं	lwg__neg
हैं	ccof
।	rsym

संसद	pof__cn
सदस्यों	r6
के	lwg__psp
मामले	k7
में	lwg__psp
भी	lwg__rp
अब	k7t
तक	lwg__psp
संसदीय	nmod__adj
समिति	ccof
या	k3
स्पीकर	ccof
के	lwg__psp
जरिए	lwg__psp
जांच	pof
हुई	ccof
है	lwg__vaux
लेकिन	main
उनके	rt
लिए	lwg__psp
भी	lwg__rp
कोई	mod
ठोस	nmod__adj
कानूनी	mod
उपाय	k1
नहीं	lwg__neg
है	ccof
।	rsym

भारद्वाज	k1
का	lwg__psp
कहना	k1
है	main
कि	k2
वह	k1
व्यापक	nmod__adj
लोकपाल	pof__cn
विधेयक	k3
के	lwg__psp
जरिए	lwg__psp
इसे	k2
संपूर्ण	pof
बनाना	k2
चाहते	ccof
हैं	lwg__vaux
जिसमें	k7
आम	nmod__adj
लोग	k1
भी	lwg__rp
प्रशासनिक	nmod__adj
स्तर	k7
पर	lwg__psp
अपने	r6
काम	k2
रुकने	ccof
या	r6-k2
भ्रष्टाचार	r6
की	lwg__psp
शिकायतें	pof
कर	nmod__relc
सकें	lwg__vaux
।	rsym

भारतीय	pof__cn
दूरसंचार	pof__cn
नियामक	pof__cn
प्राधिकरण	k1
(	rsym
ट्राई	rs
)	rsym
ने	fragof
टाटा	pof__cn
टेलीसर्विस	pof__cn
लिमिटेड	ccof
और	k1
रिलायंस	pof__cn
इंफोकॉम	pof__cn
लिमिटेड	ccof
द्वारा	lwg__psp
फिक्सड	nmod__adj
वायरलेस	pof__cn
फोन	k2
को	lwg__psp
वॉकी	ccof
और	k2s
अनलिमिटेड	nmod__adj
कार्डलेस	pof__cn
फोन	ccof
बताने	k7
पर	lwg__psp
कड़ा	nmod__adj
रुख	pof
अपनाया	main
है	lwg__vaux
।	rsym

प्राधिकरण	k1
ने	lwg__psp
दोनों	nmod__adj
कंपनियों	k4
से	lwg__psp
फिक्सड	nmod__adj
वायरलेस	pof__cn
फोन	r6
के	lwg__psp
'	rsym
वॉकी	ccof
'	rsym
और	k2u
'	rsym
अनलिमिटेड	nmod__adj
कार्डलेस	pof__cn
'	rsym
फोन	ccof
की	lwg__psp
तरह	lwg__psp
प्रचारित	pof
करने	nmod
वाले	lwg__psp
विज्ञापनों	k2
को	lwg__psp
हटाने	rt
को	lwg__psp
कहा	main
है	lwg__vaux
।	rsym

प्राधिकरण	k1
ने	lwg__psp
इसके	rt
लिए	lwg__psp
१३	pof__cn
जनवरी	k7t
तक	lwg__psp
दोनों	nmod__adj
पक्षों	k2
से	lwg__psp
जवाब	k2
देने	rt
को	lwg__psp
कहा	main
है	lwg__vaux
।	rsym

ट्राई	k4
को	lwg__psp
कई	nmod__adj
शिकायतें	k1
मिली	main
थी	lwg__vaux
कि	rs
दूरसंचार	pof__cn
सेवा	k2
उपलब्ध	pof
कराने	nmod
वाली	lwg__psp
कंपनियां	nmod
टाटा	pof__cn
टेलीसर्विस	ccof
और	k1
रिलायंस	pof__cn
इंफोकॉम	ccof
अपने	r6
फिक्सड	nmod__adj
वायरलेस	pof__cn
फोन	pof__cn
सेवा	r6-k2
का	lwg__psp
इस	nmod__adj
तरह	adv
से	lwg__psp
प्रचार	pof
कर	ccof
रही	lwg__vaux
हैं	lwg__vaux_cont
कि	k2
इन	nmod__adj
सेवाओं	k1
के	lwg__psp
मोबाइल	pof
के	lwg__psp
समान	lwg__psp
होने	r6-k1
का	lwg__psp
भ्रम	pof
होता	ccof
है	lwg__vaux
।	rsym

कंपनियां	k1
इसके	k7
एवज	lwg__psp
में	lwg__psp
एसेस	pof__cn
डेफिसिट	pof__cn
चार्ज	k2
यानि	rs
एडीसी	ccof
ले	ccof
रही	lwg__vaux
हैं	lwg__vaux_cont
,	rsym
जबकि	main
यह	k1
फिक्सड	nmod__adj
वायरलेस	pof__cn
फोन	k1s
है	ccof
।	rsym

NULL	k1
गौरतलब	k1s
है	main
कि	rs
लोकल	nmod__adj
फिक्सड	mod
फोन	k7
पर	lwg__psp
एडीसी	k2
नहीं	lwg__neg
देनी	ccof
पड़ती	lwg__vaux
है	lwg__vaux_cont
।	rsym

जबकि	main
मोबाइल	k7
पर	lwg__psp
यह	nmod__adj
दर	k1
लागू	pof
होती	ccof
है	lwg__vaux
।	rsym

दूरसंचार	pof__cn
सेवा	k2
मुहैया	pof
कराने	nmod
वाली	lwg__psp
टाटा	pof__cn
टेलिसर्विस	pof__cn
लिमिटेड	ccof
और	k1
रिलायंस	pof__cn
इंफोकॉम	ccof
ने	lwg__psp
बाजार	k7p
में	lwg__psp
कुछ	nmod__adj
समय	k7t
पहले	lwg__psp
फिक्सड	nmod__adj
वायरलेस	pof__cn
फोन	k2
उतारे	main
थे	lwg__vaux
।	rsym

टाटा	pof__cn
टेलीसर्विस	k1
ने	lwg__psp
इसे	k4
वॉकी	r6-k2
का	lwg__psp
नाम	pof
दिया	ccof
है	lwg__vaux
,	rsym
NULL	main
रिलायंस	k1
फिक्सड	nmod__adj
वायरलेस	pof__cn
फोन	k2
को	lwg__psp
अनलिमिटेड	nmod__adj
कार्डलेस	pof__cn
फोन	k2g
बताती	ccof
है	lwg__vaux
।	rsym

ट्राई	k1
द्वारा	lwg__psp
यह	nmod__adj
आदेश	k2
दूरसंचार	pof__cn
नियामक	pof__cn
प्राधिकरण	pof__cn
अधिनियम	pof__cn
१९९७	r6
की	lwg__psp
धारा	nmod
१३	ccof
और	k7a
११	nmod__adj
(	rsym
१	nmod__adj
)	rsym
(	rsym
बी	ccof
)	rsym
के	lwg__psp
तहत	lwg__psp
दिया	main
गया	lwg__vaux
है	lwg__vaux_cont
।	rsym

यदि	vmod
आप	k1
मोबाइल	pof__cn
फोन	r6-k2
का	lwg__psp
इस्तेमाल	pof
करते	ccof
हैं	lwg__vaux
,	rsym
तो	main
सतर्क	pof
हो	ccof
जाएं	lwg__vaux
।	rsym

आपके	r6
सेलफोन	k7
पर	lwg__psp
वायरस	k1
हमला	pof
कर	main
सकते	lwg__vaux
हैं	lwg__vaux_cont
।	rsym

मोबाइल	pof__cn
फोन	r6
की	lwg__psp
स्क्रीन	k7
पर	lwg__psp
फ्लैश	pof
होने	nmod
वाले	lwg__psp
'	rsym
अनबिलिवेबल	ccof
'	rsym
और	nmod
'	rsym
ऐस	ccof
'	rsym
नाम	r6
के	lwg__psp
ये	nmod__adj
वायरस	k1
आपके	r6
हैंडसेट	k2
को	lwg__psp
क्षति	pof
पहुंचा	main
सकते	lwg__vaux
हैं	lwg__vaux_cont
।	rsym

भारतीय	nmod__adj
सुरक्षा	pof__cn
एजेंसियों	k1
ने	lwg__psp
यह	nmod__adj
चेतावनी	k2
जारी	pof
करते	vmod
हुए	lwg__vaux
कहा	main
कि	k2
नए	nmod__adj
मोबाइल	pof__cn
फोन	k7p
पर	lwg__psp
वायरस	k5
से	lwg__psp
आने	nmod
वाली	lwg__psp
ऐसी	nmod__adj
कॉल	k1
,	rsym
हैंडसेट	k2
को	lwg__psp
क्षति	pof
पहुंचा	ccof
सकती	lwg__vaux
हैं	lwg__vaux_cont
।	rsym

सूत्रों	k1
का	lwg__psp
कहना	k1
है	main
कि	k2
मोबाइल	pof__cn
फोन	pof__cn
उपभोक्ताओं	k1
को	lwg__psp
१२	nmod__adj
अंकों	nmod
वाली	lwg__psp
कॉल	k2
भी	lwg__rp
नहीं	lwg__neg
लेनी	ccof
चाहिए	lwg__vaux
।	rsym

यह	k1
भी	lwg__rp
फोन	pof__cn
वायरस	k1s
हो	main
सकता	lwg__vaux
है	lwg__vaux_cont
।	rsym

मोहम्मद	pof__cn
अली	pof__cn
जिन्ना	k7
पर	lwg__psp
की	nmod__k2inv
गई	lwg__vaux
टिथी	k3
से	lwg__psp
उठे	nmod__k1inv
विवाद	k7
में	lwg__psp
भाजपा	k1
पूरी	nmod__adj
तरह	adv
लालकृष्ण	pof__cn
आडवाणी	ras-k1
के	lwg__psp
साथ	lwg__psp
खड़ी	k1s
है	main
।	rsym

पूर्व	nmod__adj
प्रधानमंत्री	nmod__adj
अटल	pof__cn
बिहारी	pof__cn
वाजपेयी	k1
खुलकर	adv
आडवाणी	r6
के	lwg__psp
बचाव	k7
में	lwg__psp
सामने	pof
आ	ccof
गए	lwg__vaux
और	main
बोले	ccof
,	rsym
पाकिस्तान	r6
के	lwg__psp
जनक	k1
ने	lwg__psp
स्वतंत्रता	pof__cn
संघर्ष	k7
में	lwg__psp
महत्वपूर्ण	nmod__adj
भूमिका	k2
अदा	pof
की	k2
थी	lwg__vaux
।	rsym

दूसरी	nmod__adj
ओर	sent-adv
आडवाणी	k7
पर	lwg__psp
बयान	k2
वापस	pof
लेने	r6
का	lwg__psp
दबाव	k2
डालने	nmod
वाले	lwg__psp
राष्ट्रीय	pof__cn
स्वयं	pof__cn
सेवक	pof__cn
संघ	k1
ने	lwg__psp
उनके	r6
भाजपा	nmod__adj
अध्यक्ष	nmod__adj
पद	k5
से	lwg__psp
इस्तीफे	k2
को	lwg__psp
पार्टी	r6
का	lwg__psp
अंदरूनी	nmod__adj
मामला	k2s
करार	pof
दिया	main
।	rsym

दिल्ली	k2p
रवाना	pof
होने	k7t
से	lwg__psp
पहले	lwg__psp
मनाली	k2p
NULL	ccof
और	vmod
फिर	adv
बाद	k7t
में	lwg__psp
राजधानी	k2p
पहुंचकर	ccof
उन्होंने	k1
आडवाणी	r6-k2
का	lwg__psp
जमकर	adv
बचाव	pof
किया	main
।	rsym

उन्होंने	k1
आरोप	pof
लगाया	main
कि	k2
आडवाणी	k1
ने	lwg__psp
जो	nmod__adj
कुछ	k2
कहा	nmod__relc
उसके	r6
गलत	nmod__adj
अर्थ	k1
निकाले	ccof
गए	lwg__vaux
हैं	lwg__vaux_cont
।	rsym

जिन्ना	k2
को	lwg__psp
पाकिस्तान	r6
का	lwg__psp
जनक	k2g
बताते	vmod
हुए	lwg__vaux
वाजपेयी	k1
ने	lwg__psp
कहा	main
कि	k2
कायदे	pof__cn
आजम	k1
चाहते	ccof
थे	lwg__vaux
कि	k2
भारत	ccof
और	r6
पाकिस्तान	ccof
के	lwg__psp
लोग	k1
सद्भावना	adv
से	lwg__psp
रहें	ccof
,	rsym
लेकिन	ccof
पाकिस्तान	r6
के	lwg__psp
नेताओं	k1
ने	lwg__psp
उनका	r6-k2
समर्थन	pof
नहीं	lwg__neg
किया	ccof
।	rsym

उन्होंने	k1
कहा	main
कि	k2
सरोजनी	pof__cn
नायडू	nmod
जैसी	lwg__psp
कांग्रेस	r6
की	lwg__psp
वरिष्ठ	nmod__adj
नेता	k1
ने	lwg__psp
भी	lwg__rp
जिन्ना	k7
पर	lwg__psp
इसी	nmod__adj
तरह	r6-k2
की	lwg__psp
टिथी	pof
की	ccof
थी	lwg__vaux
।	rsym

आडवाणी	k5
से	lwg__psp
बयान	k2
वापस	pof
लेने	r6-k2
की	lwg__psp
मांग	pof
करने	nmod
वाले	lwg__psp
संघ	k1
ने	lwg__psp
उन	k7
पर	lwg__psp
इस्तीफे	rt
के	lwg__psp
लिए	lwg__psp
किसी	mod
तरह	r6-k2
का	lwg__psp
दबाव	pof
डालने	r6
के	lwg__psp
आरोप	k2
से	lwg__psp
इनकार	pof
किया	main
।	rsym

लेकिन	main
उन्होंने	k1
कहा	ccof
कि	k2
हम	k1
जिन्ना	k2
को	lwg__psp
सेकुलर	k2g
बताए	rh
जाने	lwg__vaux
से	lwg__psp
सहमत	k1s
नहीं	lwg__neg
हैं	ccof
।	rsym

आडवाणी	k2
को	lwg__psp
मनाने	rt
उनके	r6
आवास	k2p
पर	lwg__psp
पहुंचे	nmod__k1inv
भाजपा	nmod__adj
नेता	nmod
साहिब	pof__cn
सिंह	pof__cn
वर्मा	k1
ने	lwg__psp
कहा	main
,	rsym
विहिप	nmod__adj
नेता	nmod
प्रवीण	pof__cn
तोगड़िया	r6
के	lwg__psp
बयान	k3
से	lwg__psp
अध्यक्ष	k1
जी	lwg__rp
आहत	k1s
हैं	k2
।	rsym

विहिप	k1
को	lwg__psp
इस	nmod__adj
तरह	r6
की	lwg__psp
भाषा	r6-k2
का	lwg__psp
प्रयोग	pof
नहीं	lwg__neg
करना	main
चाहिए	lwg__vaux
।	rsym

मैं	k1
चाहता	main
हूं	lwg__vaux
कि	k2
संघ	pof__cn
परिवार	k1
दबाव	pof
बनाकर	vmod
प्रवीण	pof__cn
तोगड़िया	r6
का	lwg__psp
बयान	k2
वापस	pof
कराए	ccof
या	ccof
फिर	lwg__rp
उन्हें	k2
विहिप	k7
से	lwg__psp
बाहर	lwg__psp
कर	ccof
दिया	lwg__vaux
जाए	lwg__vaux_cont
।	rsym

पार्टी	pof__cn
नेता	nmod
सुमित्रा	pof__cn
महाजन	k1
ने	lwg__psp
कहा	main
,	rsym
NULL	k2
आडवाणी	k1
हमारे	r6
नेता	k1s
हैं	ccof
,	rsym
NULL	ccof
हमें	k1
तोगड़िया	k2
से	lwg__psp
कोई	mod
मतलब	k1s
नहीं	lwg__neg
है	ccof
।	rsym

दूसरी	nmod__adj
ओर	sent-adv
भाजपा	r6
की	lwg__psp
तेजतर्रार	nmod__adj
नेता	nmod
उमा	pof__cn
भारती	k1
ने	lwg__psp
कहा	main
कि	k2
आडवाणी	r6
के	lwg__psp
इस्तीफे	ccof
और	ras-k2
पाकिस्तान	k7p
में	lwg__psp
की	nmod__k2inv
गई	lwg__vaux
उनकी	r6
टिप्पणियों	ccof
से	lwg__psp
जुड़े	nmod__k1inv
मुद्दे	k7
पर	lwg__psp
बहस	r6
की	lwg__psp
जरूरत	k1
है	ccof
।	rsym

इसके	sent-adv
साथ	lwg__psp
ही	lwg__rp
उन्होंने	k1
संघ	pof__cn
परिवार	k2
को	lwg__psp
संयम	pof
बरतने	r6-k2
की	lwg__psp
नसीहत	pof
दे	main
डाली	lwg__vaux
।	rsym

पार्टी	r6
के	lwg__psp
अल्पसंख्यक	nmod__adj
नेता	nmod
शाहनवाज	pof__cn
हुसैन	k1
ने	lwg__psp
कहा	main
कि	k2
हमने	k1
लाल	pof__cn
कृष्ण	pof__cn
आडवाणी	k2
से	lwg__psp
इस	nmod__adj
मुददे	k7
पर	lwg__psp
बात	pof
की	ccof
है	lwg__vaux
और	ccof
हम	k1
चाहते	ccof
हैं	lwg__vaux
कि	k2
वे	k1
अध्यक्ष	k1s
बने	ccof
रहें	lwg__vaux
।	rsym

झारखंड	pof__cn
विधानसभा	nmod__adj
चुनाव	k7a
के	lwg__psp
मद्देनजर	lwg__psp
सीटों	r6
के	lwg__psp
बंटवारे	k2
को	lwg__psp
लेकर	vmod
यूपीए	k7
में	lwg__psp
दरार	k1
पैदा	pof
हो	main
गई	lwg__vaux
है	lwg__vaux_cont
।	rsym

कांग्रेस	ccof
और	k1
झारखंड	pof__cn
मुक्ति	pof__cn
मोरचा	ccof
ने	lwg__psp
आज	k7t
राज्य	r6
की	lwg__psp
८१	nmod__adj
सीटों	k5
में	lwg__psp
से	lwg__psp
६८	nmod__adj
सीटें	k2
आपस	k7
में	lwg__psp
बांट	main
ली	lwg__vaux
।	rsym

दूसरी	nmod__adj
ओर	sent-adv
केंद्र	k7
में	lwg__psp
सत्तारूढ़	nmod
यूपीए	r6
के	lwg__psp
एक	nmod__adj
प्रमुख	nmod__adj
घटक	nmod
राजद	ccof
और	k1
उसे	k4
बाहर	k7
से	lwg__psp
समर्थन	pof
दे	nmod__k2inv
रहे	lwg__vaux
माकपा	ccof
ने	lwg__psp
इसे	k2
एकतरफा	k2s
करार	pof
दिया	main
है	lwg__vaux
।	rsym

कांग्रेस	nmod__adj
-	rsym
झामुमो	r6
के	lwg__psp
समझौते	k2
से	lwg__psp
बौखलाए	nmod__k1inv
राजद	nmod__adj
प्रवक्ता	k1
ने	lwg__psp
इसे	k2
सरासर	adv
विश्वासघात	k2g
बताया	main
है	lwg__vaux
।	rsym

माकपा	pof__cn
पोलित	pof__cn
ब्यूरो	r6
के	lwg__psp
सदस्य	nmod
सीताराम	pof__cn
येचुरी	k1
ने	lwg__psp
कहा	main
कि	k2
यह	nmod__adj
समझौता	k1
हमारी	r6
सोच	k5
से	lwg__psp
अलग	k1s
है	ccof
।	rsym

सीटों	r6
के	lwg__psp
इस	nmod__adj
विवाद	rh
से	lwg__psp
राज्य	k7p
में	lwg__psp
सत्तारूढ़	nmod
भाजपा	vmod
के	lwg__psp
खिलाफ	lwg__psp
एक	nmod__adj
मजबूत	nmod__adj
गठबंधन	k2
खड़ा	pof
करने	r6
की	lwg__psp
कोशिशों	k7
पर	lwg__psp
पानी	pof
फिर	main
गया	lwg__vaux
है	lwg__vaux_cont
।	rsym

हालांकि	main
कांग्रेस	nmod__adj
प्रवक्ता	nmod
अभिषेक	pof__cn
मनु	pof__cn
सिंघवी	k7a
के	lwg__psp
मुताबिक	lwg__psp
'	rsym
यूपीए	k1
एक	nmod__adj
ठोस	nmod__adj
गठबंधन	k1s
है	ccof
और	ccof
राज्य	r6
की	lwg__psp
मौजूदा	nmod__adj
सरकार	k2
को	lwg__psp
सत्ता	pof
से	lwg__psp
बाहर	lwg__psp
करने	k7
में	lwg__psp
कोई	mod
संदेह	k1
नहीं	lwg__neg
है	ccof

इससे	k7t
पहले	lwg__psp
आज	k7t
कांग्रेस	k1
ने	lwg__psp
गठबंधन	pof__cn
धर्म	k2
निभाते	vmod
हुए	lwg__vaux
झारखंड	pof__cn
मुक्ति	pof__cn
मोरचा	ras-k1
के	lwg__psp
साथ	lwg__psp
विधानसभा	pof__cn
सीटों	r6
के	lwg__psp
बंटवारे	k7
में	lwg__psp
पूरी	nmod__adj
दरियादिली	r6
का	lwg__psp
परिचय	k2
दिया	ccof
और	main
झामुमो	k4
को	lwg__psp
३५	nmod__adj
सीटें	k2
दे	ccof
दीं	lwg__vaux
,	rsym
जो	k1
उसकी	r6
३३	nmod__adj
सीटों	k1u
के	lwg__psp
मुकाबले	lwg__psp
दो	jjmod
कम	k1s
हैं	nmod__relc
।	rsym

बदले	k7
में	lwg__psp
झामुमो	pof__cn
सुप्रीमो	ccof
और	k1
कोयला	pof__cn
मंत्री	nmod
शिबू	pof__cn
सोरेन	ccof
ने	lwg__psp
चुनाव	k7t
के	lwg__psp
बाद	lwg__psp
मुख्यमंत्री	nmod__adj
पद	r6
का	lwg__psp
फैसला	k2
यूपीए	nmod__adj
अध्यक्ष	nmod
सोनिया	pof__cn
गांधी	r6-k2
के	lwg__psp
हाथ	pof
सौंप	main
दिया	lwg__vaux
।	rsym

अब	k7t
कांग्रेस	r6
की	lwg__psp
उम्मीदें	k1
सीपीआई	rd
की	lwg__psp
ओर	lwg__psp
से	lwg__psp
मिलने	nmod
वाली	lwg__psp
दो	nmod__adj
सीटों	k7
पर	lwg__psp
टिकी	main
हैं	lwg__vaux
।	rsym

कांग्रेस	ccof
और	k1
झामुमो	ccof
ने	lwg__psp
राज्य	r6
की	lwg__psp
बाकी	nmod__adj
१३	nmod__adj
सीटें	k2
राजद	ccof
और	rt
वाम	pof__cn
दलों	ccof
के	lwg__psp
लिए	lwg__psp
छोड़ी	main
हैं	lwg__vaux
।	rsym

सीटों	r6
के	lwg__psp
तालमेल	r6
का	lwg__psp
फैसला	k2
सोरेन	ccof
व	k7
सोनिया	pof__cn
गांधी	ccof
के	lwg__psp
बीच	lwg__psp
हुई	nmod__k1inv
मुलाकात	k7t
के	lwg__psp
बाद	lwg__psp
लिया	main
गया	lwg__vaux
।	rsym

इससे	k7t
पहले	lwg__psp
कांग्रेस	ccof
व	nmod
झारखंड	ccof
नेताओं	k7
के	lwg__psp
बीच	lwg__psp
हुई	nmod__k1inv
बैठक	k7
में	lwg__psp
समझौते	r6
की	lwg__psp
रूपरेखा	k2
तय	pof
की	main
गई	lwg__vaux
थी	lwg__vaux_cont
।	rsym

कांग्रेस	rd
की	lwg__psp
ओर	lwg__psp
से	lwg__psp
इस	nmod__adj
बैठक	k7
में	lwg__psp
अर्जुन	pof__cn
सिंह	ccof
,	rsym
माखन	pof__cn
लाल	pof__cn
फोतेदार	ccof
और	ccof
कांग्रेस	nmod__adj
महासचिव	ccof
व	k1
बिहार	ccof
व	r6
झारखंड	ccof
के	lwg__psp
प्रभारी	nmod
हरिकेश	pof__cn
बहादुर	ccof
ने	lwg__psp
हिस्सा	pof
लिया	main
।	rsym

जबकि	main
झारखंड	pof__cn
मुक्ति	pof__cn
मोर्चा	rd
की	lwg__psp
ओर	lwg__psp
से	lwg__psp
इस	nmod__adj
बैठक	k7
में	lwg__psp
शिबू	pof__cn
सोरेन	ccof
व	k1
स्टीफन	pof__cn
मरांडी	ccof
शामिल	k1s
थे	ccof
।	rsym

लेकिन	main
,	rsym
इस	nmod__adj
समझौते	rh
से	lwg__psp
राजद	ccof
और	r6
माकपा	ccof
की	lwg__psp
भवें	k1
तन	ccof
गई	lwg__vaux
हैं	lwg__vaux_cont
।	rsym

राजद	nmod__adj
प्रवक्ता	nmod
शिवानंद	pof__cn
तिवारी	k1
ने	lwg__psp
इस	nmod__adj
समझौते	k2
को	lwg__psp
गठबंधन	pof__cn
धर्म	vmod
के	lwg__psp
